,Tweets,date,source,likes,retweet,image_url,sentiment
27,More soaking rain -> # flooding this weekend into early next week in the Plains and Upper Midwest. https://wxch.nl/2IGlfmr pic.twitter.com/eujKWPdLVn,2018-10-05 07:47:01,https://twitter.com/weatherchannel/status/1048177736240521216,52,30,https://pbs.twimg.com/media/DovHV-JX4AAuBEx.jpg,1
28,First widespread winter storm of the fall may bring significant # snow this weekend into early next week in parts of the Rockies and Plains: https://wxch.nl/2O5grNB pic.twitter.com/g586Js8eFI,2018-10-04 19:57:01,https://twitter.com/weatherchannel/status/1047999058990845953,146,76,https://pbs.twimg.com/media/DostkmSXoAAMxvC.jpg,1
29,Tropical Storm # Kong-rey is moving away from Okinawa and heading toward South Korea and mainland Japan: https://wxch.nl/2OJhsKN pic.twitter.com/0xQ4aERfUy,2018-10-04 19:12:00,https://twitter.com/weatherchannel/status/1047987730741972992,57,47,https://pbs.twimg.com/media/DostHTnXgAAZe5L.jpg,0
30,"Sometimes it's better to call out a professional. Don't miss this # snow roof disaster and plenty more laughs on an all new Weather Gone Viral, Sunday 9/8c.pic.twitter.com/K8XNJMFotE",2018-10-04 16:39:48,https://twitter.com/weatherchannel/status/1047949429376991232,72,22,,1
31,"Find out how weather is used to solve crimes with @ draustinccm on the new @ WineandCrimePod! Check out our new show Storm of Suspicion, Sunday at 8/7c: https://wineandcrimepodcast.com/2018/10/04/ep87-forensic-meteorology-is-out-now/ …pic.twitter.com/i9xQTTfyHp",2018-10-04 15:19:19,https://twitter.com/weatherchannel/status/1047929173317230597,39,12,https://pbs.twimg.com/media/Dor88dKXoAA1498.jpg,1
32,Thanks Ellen!,2018-10-04 14:44:14,https://twitter.com/weatherchannel/status/1047920346114998273,0,0,,1
33,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-10-04 14:42:46,https://twitter.com/weatherchannel/status/1047919978496892929,0,0,,1
34,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",2018-10-04 14:40:44,https://twitter.com/weatherchannel/status/1047919464145203207,0,0,,1
35,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",2018-10-04 14:40:23,https://twitter.com/weatherchannel/status/1047919378031943680,1,1,,1
36,Area of low pressure in the Caribbean now has a medium chance of # tropical development in the next 5 days: https://wxch.nl/2O2wifH pic.twitter.com/wY6ONaZyTo,2018-10-04 14:34:00,https://twitter.com/weatherchannel/status/1047917770149711872,75,59,https://pbs.twimg.com/media/DorvEb-XUAA1VIG.jpg,0
37,Hi Mira! You can watch on The Weather Channel each hour. Here's a link to part of the segment:https://weloveweather.tv/video/fuel-from-pollution …,2018-10-04 14:28:13,https://twitter.com/weatherchannel/status/1047916313014915073,1,0,,0
38,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",2018-10-04 14:12:08,https://twitter.com/weatherchannel/status/1047912267382181891,0,0,,1
39,"Pennsylvania just had its record October calendar-day # tornado count, and that count could still rise. https://wxch.nl/2xVcErZ pic.twitter.com/UwWRVMut3Q",2018-10-04 13:38:20,https://twitter.com/weatherchannel/status/1047903763279859712,49,28,https://pbs.twimg.com/media/Dorm3OuXsAAC7Eh.jpg,0
40,# Fall color has been delayed in the East and recent weather conditions are partly to blame: https://wxch.nl/2QuIMcJ pic.twitter.com/xfXJEk6cla,2018-10-04 12:28:00,https://twitter.com/weatherchannel/status/1047886060800200704,133,44,https://pbs.twimg.com/media/DorSvkbX4AE2iRO.jpg,0
41,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here:https://weather.com/en-US/twc/privacy-policy …",2018-10-04 10:21:52,https://twitter.com/weatherchannel/status/1047854319704395776,1,0,,1
42,# Snow will be the operative word this weekend into much of next week from the Rockies to parts of the northern Plains. https://wxch.nl/2OA9Vh6 pic.twitter.com/ScA3Mv0DkO,2018-10-04 09:18:00,https://twitter.com/weatherchannel/status/1047838245826916352,116,47,https://pbs.twimg.com/media/Doqgwv7XUAArDaW.jpg,0
43,"A feature called a ""Central American Gyre"" may trigger # tropical development this weekend or next week. https://wxch.nl/2QsghMM pic.twitter.com/4lxCOSc4jj",2018-10-04 08:21:00,https://twitter.com/weatherchannel/status/1047823901374517250,84,55,https://pbs.twimg.com/media/DoqWV8mUYAACmbQ.jpg,0
44,"# Snow, # flooding rain, # severe t-storms, summerlike warmth, persistent chill...all from one sharpening jet-stream pattern setting up starting this weekend. https://wxch.nl/2IAojjX pic.twitter.com/3QcdYF7hWL",2018-10-04 07:55:00,https://twitter.com/weatherchannel/status/1047817358125948928,185,103,https://pbs.twimg.com/media/DoqQLRLUwAAXSQU.jpg,0
45,Thanks Alecia! Hope you enjoy!,2018-10-04 07:31:18,https://twitter.com/weatherchannel/status/1047811395641921537,1,0,,1
46,"Happening now: # Typhoon Kong-rey producing wind gusts over 50 mph at # Kadena AB, # Okinawa. Latest forecast: https://wxch.nl/2Roy1tE pic.twitter.com/bi9V9p2YIV",2018-10-04 05:51:19,https://twitter.com/weatherchannel/status/1047786231223013376,55,30,https://pbs.twimg.com/media/Dop7-VRXkAIeTm0.jpg,1
47,Typhoon # Kong-rey is weakening but remains a threat to southern Japan late this week: https://wxch.nl/2O2n5Ej pic.twitter.com/9af3WrM9np,2018-10-03 21:37:00,https://twitter.com/weatherchannel/status/1047661833488912385,91,66,https://pbs.twimg.com/media/Donyw9EXoAAqmjE.jpg,-1
48,"Parts of the Rockies, High Plains could see the first widespread # snowstorm of the fall early next week: https://wxch.nl/2OyoyBw pic.twitter.com/9gwf8HK9OU",2018-10-03 21:02:00,https://twitter.com/weatherchannel/status/1047653025953792000,160,68,https://pbs.twimg.com/media/DonzQnxXgAARepN.jpg,1
49,An area of low pressure is being watched for # tropical development in the western Caribbean this weekend into next week: https://wxch.nl/2O54d7i pic.twitter.com/2ZIEauFj8i,2018-10-03 20:33:00,https://twitter.com/weatherchannel/status/1047645727290220544,103,66,https://pbs.twimg.com/media/Don1Mf4XkAAqRfP.jpg,0
50,"Amplified weather pattern may bring heavy rain, severe storms & snow to central, western U.S. while heat continues in East this weekend into next week: https://wxch.nl/2ID03xR pic.twitter.com/OPA1Xztz94",2018-10-03 20:09:00,https://twitter.com/weatherchannel/status/1047639687169368064,97,44,https://pbs.twimg.com/media/Donx8zGX4AAX24t.jpg,-1
51,Flash # flood emergency has been issued for the Ferguson fire burn area in central Mariposa County in California - 3 feet of mud across Highway 140 has been reported.pic.twitter.com/aAdmavCxNB,2018-10-03 18:06:04,https://twitter.com/weatherchannel/status/1047608750624968705,56,47,https://pbs.twimg.com/media/Donamz9W0AAVOyh.jpg,0
52,"# Tornado watch is in effect until 11pm CDT for parts of Wisconsin, Michigan and Minnesota. Winds gusts up to 80 mph and large hail are also possible.pic.twitter.com/RJ5Mkkofem",2018-10-03 17:11:31,https://twitter.com/weatherchannel/status/1047595023368372224,85,55,https://pbs.twimg.com/media/DonOHytX4AAMfya.jpg,1
53,. @ TWCAlexWilson took a quick break from @ wunderground prep to talk about her excitement around Sunday's premiere of Storm of Suspicion. What will YOU be doing Sunday 8/7c?pic.twitter.com/DEuQk34gf4,2018-10-03 16:10:02,https://twitter.com/weatherchannel/status/1047579548282511360,66,14,,1
54,Two of the three busiest eastern Pacific hurricane seasons have now occurred in the past 4 years: https://wxch.nl/2ycp5in pic.twitter.com/iqyXWQmL3I,2018-10-03 16:08:01,https://twitter.com/weatherchannel/status/1047579041258123264,72,46,https://pbs.twimg.com/media/Dom53spXgAAmc4n.jpg,-1
55,Our friends from @ realcrimeprofil sat down with @ draustinccm in their newest podcast episode. Take a listen! Weather impacts crime in fascinating ways:https://art19.com/shows/real-crime-profile-wondery/episodes/870bb171-02b5-4d29-8e15-6ad722c7b039 …,2018-10-03 14:58:54,https://twitter.com/weatherchannel/status/1047561650256134147,11,6,,1
56,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-10-03 14:07:49,https://twitter.com/weatherchannel/status/1047548792285908992,0,0,,1
57,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-10-03 13:33:04,https://twitter.com/weatherchannel/status/1047540046264455168,0,0,,1
58,"Calgary, Canada, had its snowiest day in more than 3 decades on Tuesday: https://wxch.nl/2zP4VNv pic.twitter.com/TwitJuwhzC",2018-10-03 11:14:34,https://twitter.com/weatherchannel/status/1047505192806244353,284,112,https://pbs.twimg.com/media/Dol8UHvXsAAvEv8.jpg,1
59,"Keep the snowplows, shovels handy. Multiple rounds of # snow expected in parts of the Rockies, High Plains into next week. https://wxch.nl/2P6sGWv pic.twitter.com/bxpD9ecxct",2018-10-03 09:41:00,https://twitter.com/weatherchannel/status/1047481646063091712,116,39,https://pbs.twimg.com/media/DolchiMU4AEiuKp.jpg,1
60,# Typhoon # KongRey has begun to weaken but will still bring strong winds and heavy rain as it passes near Okinawa late this week: https://wxch.nl/2P8eHQ6 pic.twitter.com/bOZygVoeWQ,2018-10-03 09:10:00,https://twitter.com/weatherchannel/status/1047473844754243584,50,34,https://pbs.twimg.com/media/Dok_rTmW0AA5Y0K.jpg,1
61,"A ""kitchen sink"" pattern is ahead. Virtually everything but the kitchen sink is on the table: # flood threat, # severe weather, # snow, cold, summer warmth. https://wxch.nl/2O16QHq pic.twitter.com/DBf2OWemGl",2018-10-03 08:29:00,https://twitter.com/weatherchannel/status/1047463526707617793,113,85,https://pbs.twimg.com/media/DolKvlqX0AA95n3.jpg,-1
62,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …",2018-10-03 07:51:58,https://twitter.com/weatherchannel/status/1047454206377041920,1,0,,1
63,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",2018-10-03 07:51:47,https://twitter.com/weatherchannel/status/1047454162085138432,1,0,,0
64,"The western Caribbean is typically a hot spot for tropical development in October, and there's an area to watch right now: https://wxch.nl/2OzDxuY pic.twitter.com/SgwHBGG2Pv",2018-10-03 07:29:56,https://twitter.com/weatherchannel/status/1047448663507849216,72,45,https://pbs.twimg.com/media/DolIenRXoAEdN6W.jpg,1
65,"# Severe thunderstorms will take aim at the upper Midwest this afternoon, including a threat of tornadoes: https://wxch.nl/2OEi9VH pic.twitter.com/C3FyI2JgFt",2018-10-03 06:54:09,https://twitter.com/weatherchannel/status/1047439659104649217,44,36,https://pbs.twimg.com/media/DolAcfHXoAETQQE.jpg,0
66,"In case you missed it, the # winter storm names for the 2018-19 season have been released: https://wxch.nl/2yanBoU pic.twitter.com/BhvVcLDELt",2018-10-02 20:37:33,https://twitter.com/weatherchannel/status/1047284486952689664,168,91,https://pbs.twimg.com/media/DoiyGaDXgAA78s0.jpg,0
67,"The National Weather Service confirmed an EF2 # tornado with 115-mph winds struck the town of Conneautville, Pennsylvania, Tuesday afternoon: https://wxch.nl/2y8mJkx pic.twitter.com/y6nfpHEFJa",2018-10-02 19:47:52,https://twitter.com/weatherchannel/status/1047271983619198976,152,133,https://pbs.twimg.com/media/DoioHI4XUAAsANH.jpg,1
68,"NEW: # Tornado watch issued for western Connecticut, northern New Jersey and southeastern New York until midnight EDT. This does not include New York City, but does include the northern and western suburbs.pic.twitter.com/UsxhMQUPdT",2018-10-02 17:01:58,https://twitter.com/weatherchannel/status/1047230230237253632,154,90,https://pbs.twimg.com/media/DoiCWDSXkAArCSF.jpg,1
69,"NEW: A PARTICULARLY DANGEROUS SITUATION # tornado warning has been issued for central Crawford County, PA, until 4:15 p.m. EDT. A large and extremely dangerous tornado was located near Meadville, PA.pic.twitter.com/BwE7T4cv3h",2018-10-02 15:55:16,https://twitter.com/weatherchannel/status/1047213446364839942,123,99,https://pbs.twimg.com/media/DohzFFqX0AEjqaP.jpg,-1
70,"How do you simulate a flooded car on a sunny day? We're taking you behind the scenes filming of our newest series, Storm of Suspicion, premiering this Sunday 8/7c!pic.twitter.com/CX2e6sM0qm",2018-10-02 15:37:08,https://twitter.com/weatherchannel/status/1047208883217940481,32,20,,-1
71,"NEW: # Severe thunderstorm watch issued for parts of Ohio, southwestern Pennsylvania and far northern West Virginia until 10 p.m. EDT.pic.twitter.com/6lxEhXQTxt",2018-10-02 15:35:42,https://twitter.com/weatherchannel/status/1047208523116019713,25,17,https://pbs.twimg.com/media/DohumgoXkAACFOE.jpg,1
72,"A PARTICULARLY DANGEROUS SITUATION (PDS) # tornado warning is in effect for western Crawford County, PA, until 3:45 p.m. EDT. A tornado has already struck a nursing home near Conneautville, PA. # PAwxpic.twitter.com/v076wnNBGK",2018-10-02 15:21:05,https://twitter.com/weatherchannel/status/1047204844979859457,93,91,https://pbs.twimg.com/media/DohrQbQX0AEHVWZ.jpg,-1
73,"# Tornado watch is in effect until 11 pm EDT for parts of Pennsylvania, Ohio, New York and West Virginia. Large hail and wind gusts to 70 mph also possible.pic.twitter.com/jJQhd5Jo9d",2018-10-02 15:02:30,https://twitter.com/weatherchannel/status/1047200164954472449,109,102,https://pbs.twimg.com/media/DohnAAqXUAAMFWu.jpg,1
74,Western Caribbean is a hot spot for # tropical development in October and here's why we're watching it now: https://wxch.nl/2NktTro pic.twitter.com/EwaBePl1Xd,2018-10-02 14:26:00,https://twitter.com/weatherchannel/status/1047190980682629121,75,40,https://pbs.twimg.com/media/DohaGfhWwAAecGU.jpg,1
75,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-10-02 13:42:34,https://twitter.com/weatherchannel/status/1047180051333222401,0,0,,1
76,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",2018-10-02 13:01:50,https://twitter.com/weatherchannel/status/1047169799355289606,0,0,,1
77,"""When it comes to weather...Mother Nature is undefeated, untied and unbeaten."" - @ Paul_Goodloe Don't miss our new show Storm of Suspicion premiering Sunday 8/7c.pic.twitter.com/sfy7aZkmyY",2018-10-02 12:00:00,https://twitter.com/weatherchannel/status/1047154240550883328,41,8,https://pbs.twimg.com/media/DocCQotVAAIiyDk.jpg,1
78,Last night on @ wunderground we were joined by the @ realcrimeprofil podcast hosts to discuss weather's role in solving crimes. Don't miss our premiere episode of Storm of Suspicion this Sunday 8/7c!pic.twitter.com/RTAifagTOj,2018-10-02 11:04:13,https://twitter.com/weatherchannel/status/1047140199556374528,31,4,,0
79,Super Typhoon Kong-rey and Hurricane Walaka become first simultaneous Category 5 tropical cyclones in 13 Years: https://wxch.nl/2IvpSzD pic.twitter.com/LaG0nS5DdS,2018-10-02 10:58:33,https://twitter.com/weatherchannel/status/1047138776458375169,163,105,https://pbs.twimg.com/media/Dogu9EYWsAATgvf.jpg,1
80,Thanks for joining us!,2018-10-02 10:09:08,https://twitter.com/weatherchannel/status/1047126339625656320,1,0,,1
81,A huge honor! More: https://weather.com/news/news/2018-10-02-the-weather-channel-wins-emmy-award-the-source …https://twitter.com/neilkatz/status/1046999023922622464 …,2018-10-02 10:06:44,https://twitter.com/weatherchannel/status/1047125735029256192,37,6,,1
82,"Super Typhoon Kong-rey attained Category 5 strength overnight, and while it will weaken, it still poses a threat late week to Japan's Ryukyu Islands, potentially including Okinawa: https://wxch.nl/2NcgKR9 pic.twitter.com/sjG7qjjrf7",2018-10-02 09:48:00,https://twitter.com/weatherchannel/status/1047121020388368384,94,83,https://pbs.twimg.com/media/Dof4rUyXUAAPYQL.jpg,1
83,Where the River Leaves Nothing Behind:https://features.weather.com/exodus/chapter/river-leaves-nothing-behind/ …,2018-10-02 09:12:41,https://twitter.com/weatherchannel/status/1047112131018141696,17,10,,-1
84,First widespread # snowstorm of fall is possible early next week in the Rockies and High Plains: https://wxch.nl/2xRm87G pic.twitter.com/YYXSaWtdQY,2018-10-02 08:44:00,https://twitter.com/weatherchannel/status/1047104914193883136,119,61,https://pbs.twimg.com/media/Dof2wRcWkAELxqK.jpg,1
85,Winter Storm Names for the 2018-2019 season have been released: https://wxch.nl/2DPQPiZ pic.twitter.com/wdTSpZ5T33,2018-10-02 08:19:00,https://twitter.com/weatherchannel/status/1047098622893088768,283,124,https://pbs.twimg.com/media/DogH_jPWsAEUVU6.jpg,0
86,"A pattern change will create a big temperature dichotomy across the Lower 48 and could also bring snow, strong thunderstorms and heavy rain: https://wxch.nl/2O0YpMb pic.twitter.com/UXKAfLxfPV",2018-10-02 07:39:00,https://twitter.com/weatherchannel/status/1047088555867045889,105,56,https://pbs.twimg.com/media/Dof6LrMXoAA-xFQ.jpg,1
87,Flash # flood watches remain posted today in the Southwest as rain from # Rosa continues to soak the region: https://wxch.nl/2NFdbrX pic.twitter.com/ltEciQaVSZ,2018-10-02 06:58:32,https://twitter.com/weatherchannel/status/1047078373741289472,36,21,https://pbs.twimg.com/media/Dof4GZrXoAA8EDZ.jpg,0
88,The first widespread # snowstorm of the fall is possible early next week in the Rockies and High Plains: https://wxch.nl/2NYwwEE pic.twitter.com/1GL32fmlMo,2018-10-01 19:19:00,https://twitter.com/weatherchannel/status/1046902328777834497,257,121,https://pbs.twimg.com/media/DodI1iiX4AA5iZ3.jpg,1
89,"A pattern change could bring # severe storms, heavy # rain and a # snowstorm to the central and western states. Meanwhile, fall # heat will hang on in the East: https://wxch.nl/2OyP0v3 pic.twitter.com/xWs3qmHKWb",2018-10-01 18:49:00,https://twitter.com/weatherchannel/status/1046894779240345600,141,91,https://pbs.twimg.com/media/DodHv_ZW0AEEcG8.jpg,-1
90,Tropical Storm # Rosa is headed for a Baja California landfall this evening as it fuels a # flood threat in the southwestern United States: https://wxch.nl/2DLlv4J pic.twitter.com/McqyEfWp5T,2018-10-01 18:19:00,https://twitter.com/weatherchannel/status/1046887229254119424,85,43,https://pbs.twimg.com/media/DodFzefX4AAobaj.jpg,0
91,"Kong-rey has rapidly intensified into a super # typhoon, currently packing winds of 155 mph. It will pose a danger to Japan's Ryukyu Islands later this week: https://wxch.nl/2Nhph5s pic.twitter.com/xaKysiQR08",2018-10-01 17:49:08,https://twitter.com/weatherchannel/status/1046879714906968064,100,63,https://pbs.twimg.com/media/DodDLTWXUAAMDGL.jpg,1
92,"# October is here, and it's a month featuring many changes in # weather conditions. Here's a sampling of things meteorologists typically look for in October: https://wxch.nl/2N9CLjH pic.twitter.com/4E7XckBUPe",2018-10-01 15:20:10,https://twitter.com/weatherchannel/status/1046842224980451328,88,40,https://pbs.twimg.com/media/Docg9B5W0AEKDrC.jpg,1
93,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",2018-10-01 13:31:35,https://twitter.com/weatherchannel/status/1046814900847353857,1,0,,1
94,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",2018-10-01 13:27:41,https://twitter.com/weatherchannel/status/1046813917199171584,0,0,,1
95,"# TurnAroundDontDrown As the flood threat from Rosa continues, stay updated with the latest from our coverage.pic.twitter.com/cLq7DLhHqc",2018-10-01 12:17:54,https://twitter.com/weatherchannel/status/1046796355258253312,67,23,,1
96,Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …,2018-10-01 10:30:07,https://twitter.com/weatherchannel/status/1046769231101132801,0,0,,0
