,Tweets,date,source,likes,retweet,image_url,sentiment
33,"Times-Dispatch meteorologist John Boyer looks at the toll of extreme weather: Michael, Florence and Alberto made this Virginia's deadliest hurricane season in 15 years https://www.richmond.com/weather/michael-florence-and-alberto-made-this-virginia-s-deadliest-hurricane/article_6356fe4f-136d-55ab-86ea-6751a3ccab7c.html …",2018-10-19 19:48:32,https://twitter.com/RTDNEWS/status/1053432743131000832,1,2,,-1
34,"이건 정말 든든하군요. 그럼, 네. 부상자의 사지 절단 효율이 2배 이상 뛰어오르겠어요.",2018-10-19 19:47:46,https://twitter.com/FGO_Florence/status/1053432552432656384,0,0,,0
35,Thinking about th fact that I'm in the same building as Florence Welch rn and cryin,2018-10-19 19:46:30,https://twitter.com/sillinae/status/1053432233518862336,0,0,,0
36,In a a different neighborhood again tonight. There’s a queer / anti-racism party outside a church and Florence may be one of my favourite cities ever. pic.twitter.com/VEeyTX0Gvz,2018-10-19 19:46:17,https://twitter.com/ClareAhern2/status/1053432175541055488,3,0,https://pbs.twimg.com/media/Dp6K-LpWsAAZcNx.jpg,0
37,His family's home was 8ft under water during Florence in Whitestocking NC. (Burgaw) pic.twitter.com/0797kSpEx5,2018-10-19 19:45:50,https://twitter.com/EthanEBlevins/status/1053432063360204800,1,0,https://pbs.twimg.com/media/Dp6K3kVW4AEH7SD.jpg,0
38,sitting for Mrs Florence... I’m gagging,2018-10-19 19:45:38,https://twitter.com/HausofFrancis/status/1053432013917687808,5,0,,0
39,"Estátua em Genoa, Itália / Florence Welch - The Odyssey BTS pic.twitter.com/xTGM95MH85",2018-10-19 19:45:32,https://twitter.com/loveonthedick/status/1053431989599174656,51,7,https://pbs.twimg.com/media/Dp6KyRxWkAAGcPZ.jpg,0
40,Nick Jones 14 run(Hunter Benton kick) Trinity-Byrnes 7 Florence Christian 0 6:10 1st @ WBTWTheBlitz @ EndZoneWPDE @ SportsinPeeDee @ _WOLH963,2018-10-19 19:45:28,https://twitter.com/TeamArwood/status/1053431972326989824,1,2,,0
41,Daddy Florence pic.twitter.com/2Qf1Z7f3Fo,2018-10-19 19:45:16,https://twitter.com/Kedonoro/status/1053431920795635712,3,0,https://pbs.twimg.com/media/Dp6Kvj8V4AAtdQu.jpg,0
42,Sapian sana kami ni Florence Nightingale mamaya,2018-10-19 19:45:09,https://twitter.com/isahbelleeee/status/1053431893260087296,1,0,,0
43,# FRL # FreeRadioLuxembourg # Luxembourg # HitRadio # BestRadio # LuxRadio # NowPlaying Florence + The Machine - Big God,2018-10-19 19:45:02,https://twitter.com/FRL16618198/status/1053431862276902912,0,0,,0
44,Technology is helping @ StateFarm quickly assess damage and allocate resources after Hurricane Florence. # HereToHelphttp://st8.fm/drone?cmpid=F27J_twitter_1142850 …,2018-10-19 19:45:00,https://twitter.com/Haley_StateFarm/status/1053431854055882752,0,0,,1
45,Florence + the Machine - Dog Days Are Over,2018-10-19 19:45:00,https://twitter.com/WhatsOnFM1021/status/1053431853892489217,0,0,,0
46,Florence Finch is truly a hero. After the Japanese killed her American G.I. Soldier. She worked underground to sabotage the Japanese military. In America we have the tomb For unknown soldiers. The CIA Has A place of honor for unknown agent Top secret.,2018-10-19 19:44:43,https://twitter.com/edwardsoohoo11/status/1053431781515542530,2,0,,-1
47,Springtime (Jules Joseph Lefebvre) / Florence Welch - Rabbit Heart pic.twitter.com/dJukweWn7d,2018-10-19 19:43:32,https://twitter.com/loveonthedick/status/1053431486370734080,86,15,https://pbs.twimg.com/media/Dp6KWBEXgAEhJ6N.jpg,0
48,Bonitos los fines de semana de escuchar Florence + the machine.,2018-10-19 19:43:30,https://twitter.com/Nosoyregia/status/1053431478393155584,2,0,,0
49,Lo mejor de todo es que nadie me aplastara en esta vaina porque estoy feliz sentadita donde me tocó y veré a Florence sin complicaciones.,2018-10-19 19:43:25,https://twitter.com/Stephania_2196/status/1053431457727873025,0,0,,0
50,Check out our # listing in # Florence # KY # realestate # realtor http://tour.circlepix.com/home/VMDM4Y Keller Williams Realty Servicespic.twitter.com/xs1EDTY1aK,2018-10-19 19:43:18,https://twitter.com/KW_NKY/status/1053431428237557760,0,0,https://pbs.twimg.com/media/Dp6KTQqVsAECU3_.jpg,0
51,me sinto muito frustrado por não trr gostado do novo disco do florence and the machine,2018-10-19 19:43:13,https://twitter.com/elefantepsiquic/status/1053431406305648640,0,0,,0
52,Hello weekend! The colors are spectacular along the Siuslaw River. Thank you Craig Shreeve for sharing your pics. # letsgohiking # letsgofishing # oregonscoastalplayground. Florence is calling! http://FlorenceChamber.com pic.twitter.com/jLHvEO06ij,2018-10-19 19:42:30,https://twitter.com/FlorenceOrCoast/status/1053431225699000320,2,0,https://pbs.twimg.com/media/Dp6KHeeXcAA2kYV.jpg,1
53,Thanks Florence,2018-10-19 19:42:08,https://twitter.com/Rubyslippers82/status/1053431134149885952,1,0,,1
54,"Big mouth season 2 downloading.. While listening to Ruth B, Florence, daughter... playing in za background",2018-10-19 19:41:40,https://twitter.com/Rockaholc/status/1053431014192828422,0,0,,0
55,S.O.S. (Evelyn De Morgan) / Florence Welch em Osheaga pic.twitter.com/5alr4Ev9jm,2018-10-19 19:41:39,https://twitter.com/loveonthedick/status/1053431010371735553,92,27,https://pbs.twimg.com/media/Dp6J6TsWkAAGwGv.jpg,0
56,Radio in Florence: Hartsville @North Myrtle Beach on @ 937Star Lake City @Dillion on @ thefanflorence Wilson @Myrtle Beach on @ _WOLH963,2018-10-19 19:40:49,https://twitter.com/PressboxMJ/status/1053430799645708297,2,0,,0
57,"Eu não sei vocês, mas eu queria muito cair igual John John Florence",2018-10-19 19:40:42,https://twitter.com/surfdadepressao/status/1053430773309718528,21,6,,0
58,Hmmmm. Baga ng ika na aan.,2018-10-19 19:40:41,https://twitter.com/kmmvillos/status/1053430769484365825,1,0,,0
59,the crowd at Florence is the cutest thing everyone is so friendly,2018-10-19 19:40:25,https://twitter.com/TroyJosephDavis/status/1053430699406036992,0,0,,1
60,"Carolina Forest 2, West Florence 0, after Marquis Allen’s pint block results in a safety with 8:51 left in Q1.",2018-10-19 19:40:22,https://twitter.com/iguerin/status/1053430687662006272,0,0,,0
61,I will. Foofie Jr & Foofie III are seeing Florence & the Machine in Chicago!They are doing the Sister Concert Tour & we are ending it with Fleetwood Mac in Cleveland!,2018-10-19 19:40:02,https://twitter.com/Foofie7/status/1053430603369140225,1,0,,0
62,"Gostei de um vídeo @ YouTube http://youtu.be/vR5Gr0l_RC4?aWillsBife …, Joker, DaLua, Filipe Carti, Florence & DNASTY - Sobe Mais Remix",2018-10-19 19:39:55,https://twitter.com/TahorLev/status/1053430576810729472,0,0,,0
63,"Carolina Forest blocks punt.. safety, ball out back of end zone. Panthers lead West Florence 2-0",2018-10-19 19:39:49,https://twitter.com/SportsinPeeDee/status/1053430550898323456,0,0,,0
64,Monster special teams play from Carolina Forest - Marquis Allen blocks the West Florence pint out of the back of the end zone.,2018-10-19 19:39:38,https://twitter.com/iguerin/status/1053430503037157377,0,0,,1
65,Goblin Market (Emma Florence Harrison) / Florence Welch - The Odyssey pic.twitter.com/C4Mi5HPVRf,2018-10-19 19:39:30,https://twitter.com/loveonthedick/status/1053430468383858689,77,12,https://pbs.twimg.com/media/Dp6Ja1QWoAA1M0c.jpg,0
66,Amem florence https://twitter.com/birdxpecies/status/1053415818137165835 …,2018-10-19 19:39:26,https://twitter.com/flviopereira9/status/1053430454441951232,0,0,,0
67,ang hirap gumawa ng paraan para humaba yung convo natin. goodbye nalang.,2018-10-19 19:39:14,https://twitter.com/florence_fermin/status/1053430401098600448,0,0,,0
68,gente chocado que a Florence Welch só tem 32 anos eu achava que ela já tivesse uns 40 e tantos,2018-10-19 19:39:03,https://twitter.com/ghostgilly/status/1053430354860826624,3,0,,0
69,"yeah, forgot about that one. i'd add them and also Florence and the Machine perhaps.",2018-10-19 19:38:43,https://twitter.com/KevinAllred/status/1053430271285121024,1,0,,0
70,"ouve Drumming Song da Florence (se é que já n ouviu), to viciado e não é pouco",2018-10-19 19:38:35,https://twitter.com/ghostgilly/status/1053430239387357192,0,0,,0
71,West Florence also three and out on its first series. Legette/Ford a combined 8 yards on their first four carries. Just like we all expected.,2018-10-19 19:37:48,https://twitter.com/iguerin/status/1053430041072320512,0,0,,1
72,I added a video to a @ YouTube playlist http://youtu.be/kF-hMABAr74?a Florence + the Machine - The Chain (Glastonbury Festival 2010),2018-10-19 19:37:11,https://twitter.com/arielireyes/status/1053429888148013057,0,0,,0
73,"I got somewhere an hour early so I’m just gonna blast Florence + the Machine, sing loud and think about Ben Solo",2018-10-19 19:36:20,https://twitter.com/Kathloren3/status/1053429675186372608,11,0,,1
74,Nu on air: Calvin Harris ft Florence Welch - Sweet Nothing https://deep.radio,2018-10-19 19:36:20,https://twitter.com/deepplaylist/status/1053429673651331072,0,0,,1
75,Troopers at bad wreck in Florence County https://ift.tt/2NRGuT9,2018-10-19 19:36:13,https://twitter.com/wpdeabc15/status/1053429644991569922,2,0,,-1
76,dissociating as i step into florence! pic.twitter.com/5P4t9j1oGi,2018-10-19 19:35:32,https://twitter.com/julia_coleman05/status/1053429471401926658,7,1,https://pbs.twimg.com/media/Dp6IhHsWsAE-T7u.jpg,0
77,Trinity-Byrnes vs Florence Christian has kicked off at Kraikit Field. The Titans receive the kickoff and go three and out. Eagles ball for the first time at the 38yd line with 10:40 in the 1Q. # GoTitans,2018-10-19 19:35:27,https://twitter.com/tbcs_titan_club/status/1053429452410159104,0,0,,1
78,Florence + The Machine tonight! pic.twitter.com/O8sXUn3dJK,2018-10-19 19:34:54,https://twitter.com/aspaulding777/status/1053429312630734850,0,0,https://pbs.twimg.com/media/Dp6IX4ZX4AE1NFO.jpg,0
79,Eu pensava que era da Florence,2018-10-19 19:34:43,https://twitter.com/luksmontiel/status/1053429264320729089,0,0,,0
80,so bored,2018-10-19 19:34:38,https://twitter.com/florence_fermin/status/1053429244401876992,0,0,,-1
81,Love and Pain (Edvard Munch) / Florence Welch - The Odyssey pic.twitter.com/9SFOveYSUQ,2018-10-19 19:33:51,https://twitter.com/loveonthedick/status/1053429046829375488,95,23,https://pbs.twimg.com/media/Dp6IHCfXQAE2GIs.jpg,1
82,Florence Black @ FlorenceBlackUK - Fiesta # nowplaying Listen live right now athttp://www.radiowigwam.co.uk,2018-10-19 19:33:33,https://twitter.com/Radio_WIGWAM/status/1053428973072465924,1,0,,1
83,Raleigh News Raleigh students deliver goods to NC high school affected by Hurricane Florence - WTVD-TV http://dlvr.it/Qntx5t pic.twitter.com/yJSDPD2CAx,2018-10-19 19:33:09,https://twitter.com/_Raleigh_NC/status/1053428872455147520,0,0,https://pbs.twimg.com/media/Dp6H-eOU8AAvVkS.jpg,1
84,Region 6 5A SHOWDOWN. West Florence. Carolina Forest. LET’S GO!! @ EndZoneWPDEpic.twitter.com/L1OQQbOybh,2018-10-19 19:33:05,https://twitter.com/KacyHintz/status/1053428854180732929,15,4,,0
85,Florence 7 Burl City 6 https://twitter.com/Jacobguz24/status/1053428261961773056 …,2018-10-19 19:33:04,https://twitter.com/sojerseysports/status/1053428851546771456,0,0,,0
86,End of one. Florence leads it 7-6. They have it first and 10 from heir own 22 to start the 2nd. # bctsports,2018-10-19 19:33:03,https://twitter.com/Jacobguz24/status/1053428846228320256,0,0,,1
87,Glamour (Henry Ryland) / Florence para o booklet do HBHBHB pic.twitter.com/BXIvHPPp45,2018-10-19 19:32:35,https://twitter.com/loveonthedick/status/1053428730050371586,96,21,https://pbs.twimg.com/media/Dp6H1eSW4AAACeG.jpg,0
88,ブツ言うなwwwwwww笑ったわwwwww,2018-10-19 19:32:25,https://twitter.com/otousa_milk_/status/1053428687847051264,1,0,,0
89,Just played: Dog Days are Over - Florence + the Machine - Lungs(Republic Records),2018-10-19 19:32:02,https://twitter.com/KOOPRadioLive/status/1053428592552615936,0,0,,0
90,e agora que o estrago ta feito? fudeu,2018-10-19 19:31:58,https://twitter.com/cn_florence/status/1053428573325926400,1,0,,0
91,"them: gala dito, gala doon me: fb,twitter,wattpad",2018-10-19 19:31:54,https://twitter.com/florence_fermin/status/1053428556062060545,0,0,,0
92,★11月のプレゼント合言葉★ 今月の合言葉は「コニャック」です！ 注意点はブログに記載しておりますのでお読みください。 たくさんのご注文おまちしております♪ ブログ【http://florence711.jugem.jp/?eid=378 】 # 天然石のフローレンス,2018-10-19 19:31:47,https://twitter.com/florence_shop/status/1053428529226862592,0,0,,0
93,"Listen up # ASC23: For students impacted by recent natural disasters such as hurricanes Florence and Michael, we will extend the deadlines for Early Decision and Early Action I on a case-by-case basis. See full details here: https://www.agnesscott.edu/admission/high-school-students/deadlines.html …",2018-10-19 19:31:47,https://twitter.com/ASCadmission/status/1053428527096348677,0,0,,1
94,florence covered my fav tori amos song ugh our mindsssss pic.twitter.com/GjrikSqpTF,2018-10-19 19:31:34,https://twitter.com/miccaeli/status/1053428474742890497,9,0,https://pbs.twimg.com/media/Dp6HnHjU0AErZcX.jpg,0
95,우앙 ㅜㅜㅜㅜ 지쨔 오랜만에 보는거라 능물나영 ㅜㅜ,2018-10-19 19:31:34,https://twitter.com/Bonny__B04/status/1053428474071867392,0,0,,0
96,"From 5pm-9pm @ triplethreattrk is @Foodie Fridays in Downey / 8441 Florence Ave, 90240 https://streetfoodfinder.com/triplethreattrk?eid=342653#342653 …",2018-10-19 19:31:15,https://twitter.com/StreetFoodOC/status/1053428395625906176,0,0,,0
97,"From 5pm-9pm @ triplethreattrk is @Foodie Fridays in Downey / 8441 Florence Ave, 90240 https://streetfoodfinder.com/triplethreattrk?eid=342653#342653 …",2018-10-19 19:31:12,https://twitter.com/StreetFoodLA/status/1053428382556454913,0,0,,0
98,Barbara of Cilli / Florence para Vogue pic.twitter.com/Oxw5j5rl7r,2018-10-19 19:31:05,https://twitter.com/loveonthedick/status/1053428351526944774,131,41,https://pbs.twimg.com/media/Dp6HfcpXcAA27hx.jpg,0
99,I don't know about Florence but your response at getting service back here in FL with Michael has been dismal we were lied to twice about service restoration -both times service was not restored despite being given a date and time. Others around us are up and getting service,2018-10-19 19:30:54,https://twitter.com/chief671/status/1053428304299073536,0,0,,0
100,"죽는 게 무섭다고? 미안, 동의 할 수 없어.",2018-10-19 19:30:46,https://twitter.com/Florence_UbotL/status/1053428271256240129,0,0,,0
101,Davien Vernon 60 yard TD run. Kick is good. Florence leads 7-6. # bctsportspic.twitter.com/5ADeW755bE,2018-10-19 19:30:44,https://twitter.com/Jacobguz24/status/1053428261961773056,8,4,,1
102,@ DavidHaydnJones We're trying to get some retweets to help out a friend who lost her home to hurricane Florence. Can you give is a hand? https://twitter.com/jessica_capasso/status/1052044138726809611 …,2018-10-19 19:30:12,https://twitter.com/JediCat1965/status/1053428131607048193,1,0,,0
103,"Thanks again, @ 93XRT for the tickets for Florence + The Machine! Great seats pic.twitter.com/V8z6C6rNVY",2018-10-19 19:30:07,https://twitter.com/aspaulding777/status/1053428108253163520,13,2,https://pbs.twimg.com/media/Dp6HRvEVYAAINR5.jpg,1
104,West Florence has won the toss and deferred to the second half. Kickoff in 3 minutes.,2018-10-19 19:30:06,https://twitter.com/iguerin/status/1053428103110889473,0,0,,-1
105,Ladies - have a weekly trip to the cinema with your boyfriend & want to see Chris Pine naked in Outlaw King? Just casually mention that Florence Pugh gets her kit off too. Also works in reverse. Equality at last!,2018-10-19 19:29:53,https://twitter.com/daryl_millar/status/1053428050719883264,0,0,,-1
106,I wish I could be like this with the friends I like and it reminds me of Florence,2018-10-19 19:29:51,https://twitter.com/kyunicornio/status/1053428040435404805,2,0,,0
107,can't wait to sob by myself tonight @florence + the machine,2018-10-19 19:29:47,https://twitter.com/sarah_tigges/status/1053428024165707778,8,0,,0
108,The Wild Swans / Florence Welch para Clash Magazine pic.twitter.com/iAxOUVBdK1,2018-10-19 19:29:38,https://twitter.com/loveonthedick/status/1053427988589694977,123,34,https://pbs.twimg.com/media/Dp6HKJ5W4AEyhR5.jpg,1
109,Florence is a poor man’s Karen O.,2018-10-19 19:29:36,https://twitter.com/Garrison66/status/1053427977973886981,1,0,,-1
110,"Birthday juice @Florence, Italy https://www.instagram.com/p/BpIhZfHhQpm/?utm_source=ig_twitter_share&igshid=1lt3jgpenqh5i …",2018-10-19 19:29:17,https://twitter.com/bentz1019/status/1053427900584726528,0,0,,0
111,"Thank you all for making the opening night so great.. to our speakers @ JoStevensLabour @ EleriB Tom Ware and University of South Wales for hosting such an amazing night. BIG thank you to our juries @ anuragkashyap72 @ MarcZicree Keith Williams, Maria Pride, Kimberly Nixon, Florence pic.twitter.com/0U3TUaGJ0r",2018-10-19 19:29:11,https://twitter.com/iamrayhill/status/1053427872323518464,11,1,https://pbs.twimg.com/media/Dp6HBRCWoAAqZ5G.jpg,1
112,Panthers at West Florence Captains taking the field for@the coin toss.,2018-10-19 19:28:49,https://twitter.com/cfhspanthers/status/1053427779918815239,0,0,,0
113,Firenze. Città meraviglia # firenze # florence # leopolda @Piazzale Michelangelo https://www.instagram.com/p/BpIhPdAnnB5r7PNCwVJEfqlv5MYLbMhDE2i1xM0/?utm_source=ig_twitter_share&igshid=1o4jyr3ngi83h …,2018-10-19 19:28:39,https://twitter.com/gfgravina/status/1053427741553516544,0,0,,0
114,Two children taken to hospital after being hit by vehicle in Florence >> https://buff.ly/2S4ZGjA pic.twitter.com/DrELf2NMPC,2018-10-19 19:28:38,https://twitter.com/wmbfnews/status/1053427733819219973,2,1,https://pbs.twimg.com/media/Dp6G8PMXQAEqYeM.jpg,0
115,"Governor Proposes Mental Health, Housing Funds in Florence Relief Budget https://www.northcarolinahealthnews.org/2018/10/12/cooper-proposes-significant-disaster-relief-budget/ …",2018-10-19 19:28:11,https://twitter.com/Stacyandfriends/status/1053427622309437445,0,0,,-1
116,"Como que tinha esquecido desse B-side maravilhoso de Florencia?! Florence + The Machine - As Far As I Could Get (Exclusive Bonus Track from 7"" Limited Edition Vinyl Box Set) # SoundCloudhttps://soundcloud.com/fatmvenezuela2/as-far-as-i-could-get-exclusive-bonus-from-7-vinyl-box-set-limited-edition …",2018-10-19 19:27:54,https://twitter.com/portret_/status/1053427550360346624,2,0,,1
117,Elizabeth Siddal de Dante Gabriel / Florence Welch (Shake It Out) pic.twitter.com/yUvK2QgHuf,2018-10-19 19:27:51,https://twitter.com/loveonthedick/status/1053427537039245319,104,32,https://pbs.twimg.com/media/Dp6Gt0UX4AA2JW9.jpg,0
118,You know Florence. Queen Bee. She’ll either bully Thackery or completely ignore him.,2018-10-19 19:27:23,https://twitter.com/withsinclairity/status/1053427422484463617,0,0,,1
119,Get your holiday shopping done early and with gifts that give back! 40% of all October sales will be donated to Hurricane Florence relief efforts! # perlasegovia # giftsthatgiveback… https://www.instagram.com/p/BpIhJCRBgsg/?utm_source=ig_twitter_share&igshid=1uw0enc47qhwn …,2018-10-19 19:27:01,https://twitter.com/perlasegovia/status/1053427329991692288,0,0,,1
120,Dry skin? Not a problem for Nathan Florence who rarely strays away from the world’s greatest… https://www.luggagesetclearance.com/%e2%80%aadry-skin-not-a-problem-for-nathan-florence-who-rarely-strays-away-from-the-worlds-greatest/ …,2018-10-19 19:26:37,https://twitter.com/sextoystumblr1/status/1053427225960374272,0,0,,1
121,Dry skin? Not a problem for Nathan Florence who rarely strays away from the world’s greatest… https://www.luggagesetclearance.com/%e2%80%aadry-skin-not-a-problem-for-nathan-florence-who-rarely-strays-away-from-the-worlds-greatest/ …,2018-10-19 19:26:35,https://twitter.com/bachacosurfer/status/1053427218955882496,0,0,,1
122,Dry skin? Not a problem for Nathan Florence who rarely strays away from the world’s greatest… https://www.luggagesetclearance.com/%e2%80%aadry-skin-not-a-problem-for-nathan-florence-who-rarely-strays-away-from-the-worlds-greatest/ …,2018-10-19 19:26:33,https://twitter.com/traveldealstool/status/1053427210885959680,0,0,,1
123,"""The Day Dream"" de Dante Gabriel / Florence Welch por Vincent Haycock pic.twitter.com/kKvAEmYSjk",2018-10-19 19:26:17,https://twitter.com/loveonthedick/status/1053427142460088320,139,42,https://pbs.twimg.com/media/Dp6GX_QWoAErcaP.jpg,0
